"gridg0","group.id","month","timegroups"
"222578","S129411833",2,"2022"
"222578","S129070473",2,"2022"
"222578","S128509350",2,"2022"
"222578","S129417287",2,"2022"
"222578","S128519773",2,"2022"
"222578","S128667021",2,"2022"
"222578","S128359335",2,"2022"
"222577","G9745587",2,"2022"
"222578","G9723025",2,"2022"
"222578","S134323770",2,"2022"
"222578","S128662611",2,"2022"
"222578","S129088793",2,"2022"
"222578","S129820592",2,"2022"
"222578","S129541913",2,"2022"
"222578","S128509056",2,"2022"
"222578","S128628493",2,"2022"
"222577","S128425793",2,"2022"
"222578","S128493009",2,"2022"
"222578","S129558917",2,"2022"
"222577","S129420962",2,"2022"
"223228","S129252581",2,"2022"
"222577","S129078054",2,"2022"
"222576","S129238166",2,"2022"
"222577","S129653599",2,"2022"
"222578","S128490312",2,"2022"
"222578","S129472968",2,"2022"
"222578","S129252778",2,"2022"
"222578","S128490305",2,"2022"
"222584","G9756708",2,"2022"
"222584","G9755119",2,"2022"
"222578","S128029080",2,"2022"
"222579","G9723027",2,"2022"
"222584","G9759402",2,"2022"
"222578","S128351114",2,"2022"
"222578","S128492430",2,"2022"
"222578","S129420711",2,"2022"
"222578","S128885060",2,"2022"
"222578","G9723019",2,"2022"
"222578","S128351122",2,"2022"
"222578","S128920968",2,"2022"
"222578","S129326246",2,"2022"
"222578","S127662596",2,"2022"
"222578","S127807613",2,"2022"
"222578","S127783237",2,"2022"
"222578","G9740488",2,"2022"
"222578","S128689022",2,"2022"
"223226","S134007655",2,"2022"
"223225","G9755204",2,"2022"
"221928","S128880604",2,"2022"
"222578","S127859857",2,"2022"
"222578","S128289454",2,"2022"
"222578","S128818615",2,"2022"
"223226","G9756703",2,"2022"
"222578","S127908386",2,"2022"
"222578","S128643952",2,"2022"
"221928","S128880637",2,"2022"
"222578","S129472977",2,"2022"
"222578","S129645683",2,"2022"
"222578","S129252779",2,"2022"
"223226","G9756680",2,"2022"
"221928","S128641014",2,"2022"
"222578","S129118483",2,"2022"
"222578","S127859860",2,"2022"
"222578","S128518840",2,"2022"
"222578","S129040211",2,"2022"
"222578","S128492393",2,"2022"
"222578","S128518538",2,"2022"
"222578","S128235451",2,"2022"
"222578","S128028731",2,"2022"
"222578","S129118647",2,"2022"
"222578","S129326256",2,"2022"
"222578","S129326274",2,"2022"
"222578","S128641029",2,"2022"
"222578","S127908573",2,"2022"
"222578","S129037807",2,"2022"
"222578","S128351131",2,"2022"
"222578","S127783244",2,"2022"
"222578","S129645889",2,"2022"
"222578","S128628499",2,"2022"
"222578","S128689140",2,"2022"
"222578","S128689562",2,"2022"
"222578","S127495216",2,"2022"
"222578","S128647776",2,"2022"
"222577","S128640791",2,"2022"
"222582","G9755302",2,"2022"
"223226","G9756675",2,"2022"
"223227","S128537322",2,"2022"
"222578","S128417990",2,"2022"
"222578","G9624407",2,"2022"
"222578","S129832770",2,"2022"
"222577","S127483123",2,"2022"
"223226","G9756700",2,"2022"
"222578","G9624396",2,"2022"
"222578","G9723570",2,"2022"
"222578","S128492750",2,"2022"
"221931","G9752375",2,"2022"
"222578","S128640994",2,"2022"
"222578","S128640842",2,"2022"
"223228","S129252588",2,"2022"
"221931","G9750698",2,"2022"
"221931","G9750702",2,"2022"
"223234","G9755189",2,"2022"
"222578","G9624393",2,"2022"
"223228","S129073440",2,"2022"
"222578","S128640849",2,"2022"
"221931","G9751908",2,"2022"
"223225","G9740144",2,"2022"
"222578","G9740511",2,"2022"
"222579","G9723015",2,"2022"
"222579","G9723024",2,"2022"
"222578","G9727684",2,"2022"
"222578","S128299486",2,"2022"
"222578","S129541930",2,"2022"
"222577","S129645920",2,"2022"
"222578","G9727703",2,"2022"
"222577","G9726928",2,"2022"
"222578","S127977755",2,"2022"
"222578","S129848740",2,"2022"
"222578","S128128696",2,"2022"
"222578","S129825592",2,"2022"
"222578","S127739152",2,"2022"
"222577","S128640819",2,"2022"
"222578","S127662607",2,"2022"
"222577","S128851841",2,"2022"
"222578","S129848383",2,"2022"
"222578","S129427682",2,"2022"
"222578","S128490317",2,"2022"
"222578","S127859855",2,"2022"
"222578","S128818633",2,"2022"
"223226","G9756688",2,"2022"
"221931","G9752372",2,"2022"
"222578","S128417999",2,"2022"
"222578","S128819943",2,"2022"
"222578","S128867193",2,"2022"
"223225","G9724198",2,"2022"
"223226","G9756694",2,"2022"
"222578","S128650425",2,"2022"
"221931","G9750687",2,"2022"
"222578","S129070732",2,"2022"
"222578","S129825598",2,"2022"
"222578","G9723041",2,"2022"
"222578","S129502348",2,"2022"
"222578","S129233280",2,"2022"
"222578","S128652735",2,"2022"
"222578","S128818878",2,"2022"
"222578","S127375568",2,"2022"
"222578","S129233306",2,"2022"
"222578","S129825719",2,"2022"
"222578","S129047178",2,"2022"
"222578","S129070538",2,"2022"
"222578","S129409895",2,"2022"
"222578","S127977758",2,"2022"
"222578","S129252846",2,"2022"
"222578","S129091114",2,"2022"
"222578","S129233381",2,"2022"
"222578","S128417994",2,"2022"
"222578","S127799667",2,"2022"
"223228","S129906774",2,"2022"
"222578","S129645908",2,"2022"
"222578","S128648525",2,"2022"
"222578","S128685960",2,"2022"
"222578","S129825597",2,"2022"
"222578","S128128685",2,"2022"
"222578","S129233284",2,"2022"
"222578","S129541923",2,"2022"
"222578","S127495223",2,"2022"
"222578","S129751997",2,"2022"
"222578","S128125523",2,"2022"
"222578","S128921026",2,"2022"
"222578","S128141508",2,"2022"
"222578","S129771034",2,"2022"
"222578","S129251719",2,"2022"
"222578","G9727694",2,"2022"
"222578","S128652620",2,"2022"
"223227","S128640868",2,"2022"
"223234","G9755187",2,"2022"
"222578","G9727680",2,"2022"
"222577","S134323743",2,"2022"
"223227","S129490607",2,"2022"
"223226","G9756698",2,"2022"
"222578","S128849284",2,"2022"
"222577","G9723767",2,"2022"
"222578","S128640730",2,"2022"
"222578","S129559657",2,"2022"
"222582","G9755333",2,"2022"
"222578","S128492657",2,"2022"
"222578","S128648757",2,"2022"
"222578","S128491706",2,"2022"
"222578","G9727674",2,"2022"
"221928","S128640665",2,"2022"
"222578","S128849257",2,"2022"
"222578","G9723564",2,"2022"
"222577","S129482000",2,"2022"
"223228","S128887665",2,"2022"
"223227","S127978543",2,"2022"
"222577","S128849636",2,"2022"
"222577","S129236135",2,"2022"
"222578","S128519471",2,"2022"
"222577","S129645964",2,"2022"
"222578","G9624390",2,"2022"
"222578","S128128718",2,"2022"
"222584","G9755202",2,"2022"
"222577","S129832325",2,"2022"
"222577","S127978412",2,"2022"
"222578","S129667890",2,"2022"
"222577","S129261492",2,"2022"
"222577","S128859393",2,"2022"
"222578","S127662637",2,"2022"
"222578","S128849715",2,"2022"
"222577","G9624414",2,"2022"
"222578","S128818864",2,"2022"
"222578","S129659694",2,"2022"
"222578","S129410048",2,"2022"
"222578","S128815140",2,"2022"
"223227","S128492697",2,"2022"
"222578","S128849931",2,"2022"
"223227","S127978580",2,"2022"
"222578","G9740502",2,"2022"
"223226","G9727223",2,"2022"
"223234","G9755195",2,"2022"
"222577","S129906646",2,"2022"
"222577","G9745633",2,"2022"
"223227","G9745696",2,"2022"
"222579","G9728219",2,"2022"
"222579","S129417346",2,"2022"
"223226","G9756662",2,"2022"
"222582","G9755305",2,"2022"
"223226","G9756677",2,"2022"
"223226","G9756659",2,"2022"
"222578","G9740500",2,"2022"
"223226","G9756704",2,"2022"
"222578","G9727675",2,"2022"
"222578","G9777836",2,"2022"
"222578","S128425797",2,"2022"
"223228","S128841544",2,"2022"
"222578","S129825306",2,"2022"
"222577","S129338308",2,"2022"
"223226","G9755201",2,"2022"
"223875","G9727237",2,"2022"
"222577","S128492907",2,"2022"
"223226","G9756674",2,"2022"
"222585","G9759411",2,"2022"
"222578","S129279600",2,"2022"
"222577","S129121783",2,"2022"
"222577","S128867059",2,"2022"
"223226","G9756669",2,"2022"
"222577","S128492634",2,"2022"
"223234","G9756719",2,"2022"
"222577","S128867035",2,"2022"
"222577","S128866987",2,"2022"
"221928","S128640646",2,"2022"
"222578","G9727688",2,"2022"
"223226","G9756690",2,"2022"
"223229","G9750148",2,"2022"
"223234","G9755194",2,"2022"
"222579","G9728222",2,"2022"
"222578","G9727685",2,"2022"
"222577","S128492931",2,"2022"
"221927","S128640657",2,"2022"
"222578","S128128739",2,"2022"
"223226","G9724212",2,"2022"
"223226","G9756685",2,"2022"
"222576","G9756682",2,"2022"
"222578","S128536565",2,"2022"
"222578","S128490276",2,"2022"
"223226","G9727230",2,"2022"
"222578","S129645866",2,"2022"
"222578","S129328857",2,"2022"
"222577","S129559722",2,"2022"
"222578","S127996734",2,"2022"
"222578","G9723563",2,"2022"
"223226","G9756701",2,"2022"
"222584","G9759426",2,"2022"
"222578","G9740493",2,"2022"
"222578","S128849277",2,"2022"
"221931","G9750686",2,"2022"
"222578","S129410010",2,"2022"
"221931","G9750691",2,"2022"
"222578","S129070527",2,"2022"
"222578","S128519887",2,"2022"
"222578","S128640638",2,"2022"
"222578","S129848746",2,"2022"
"222578","S128289481",2,"2022"
"222578","S128869527",2,"2022"
"222578","S128289472",2,"2022"
"222578","S128028740",2,"2022"
"222578","S127977695",2,"2022"
"223226","G9756673",2,"2022"
"222584","G9755124",2,"2022"
"222578","G9723569",2,"2022"
"222579","G9723573",2,"2022"
"222584","G9755205",2,"2022"
"222578","S128648796",2,"2022"
"223226","G9756684",2,"2022"
"222579","G9723033",2,"2022"
"222578","S128518669",2,"2022"
"222578","S128641020",2,"2022"
"222578","G9727677",2,"2022"
"222578","S128492421",2,"2022"
"222578","S128628506",2,"2022"
"223226","G9756672",2,"2022"
"223234","G9755192",2,"2022"
"221935","G9756776",2,"2022"
"222577","S129088684",2,"2022"
"222578","S128259728",2,"2022"
"222578","S128689478",2,"2022"
"222578","S128628513",2,"2022"
"222578","S128815299",2,"2022"
"222578","S128653724",2,"2022"
"221928","S128889453",2,"2022"
"222578","S128815277",2,"2022"
"222578","S127482928",2,"2022"
"222578","S128651486",2,"2022"
"222578","S128125747",2,"2022"
"222578","S127362383",2,"2022"
"222578","S128492410",2,"2022"
"222584","G9756717",2,"2022"
"222584","G9756709",2,"2022"
"222578","G9727670",2,"2022"
"222579","G9723558",2,"2022"
"222576","G9726899",2,"2022"
"223234","G9755193",2,"2022"
"223226","G9756693",2,"2022"
"222578","S128519053",2,"2022"
"223226","G9756660",2,"2022"
"223226","G9756686",2,"2022"
"222578","S129759819",2,"2022"
"222578","S128492400",2,"2022"
"222578","S128519244",2,"2022"
"222578","S129119542",2,"2022"
"222578","S129274780",2,"2022"
"222578","G9777828",2,"2022"
"223226","G9756691",2,"2022"
"255707","G9628034",2,"2022"
"255707","G9623812",2,"2022"
"255707","G9628033",2,"2022"
"255707","G9680053",2,"2022"
"279719","S128523489",2,"2022"
"227725","G9649611",2,"2022"
"226422","G9657078",2,"2022"
"227070","G9669777",2,"2022"
"227070","G9669765",2,"2022"
"226422","G9648956",2,"2022"
"226424","G9674310",2,"2022"
"227724","G9657052",2,"2022"
"226428","G9649725",2,"2022"
"226428","S127492695",2,"2022"
"226422","G9657072",2,"2022"
"226424","G9674530",2,"2022"
"229028","G9638230",2,"2022"
"226424","G9649341",2,"2022"
"226422","G9649586",2,"2022"
"227720","G9671632",2,"2022"
"226424","G9675692",2,"2022"
"227719","G9649476",2,"2022"
"227070","G9669769",2,"2022"
"226425","G9674308",2,"2022"
"226425","G9674306",2,"2022"
"226422","G9648947",2,"2022"
"227070","G9669773",2,"2022"
"227068","G9668964",2,"2022"
"227720","G9648607",2,"2022"
"228376","G9657083",2,"2022"
"226422","G9649233",2,"2022"
"226424","G9675694",2,"2022"
"227070","G9649651",2,"2022"
"226428","G9649836",2,"2022"
"226423","G9649584",2,"2022"
"228379","G9649408",2,"2022"
"227725","G9649576",2,"2022"
"227070","G9669779",2,"2022"
"226424","G9674529",2,"2022"
"226425","G9675703",2,"2022"
"227073","G9649435",2,"2022"
"226422","G9669981",2,"2022"
"226423","G9649684",2,"2022"
"226425","G9674307",2,"2022"
"227070","G9669784",2,"2022"
"226422","G9649699",2,"2022"
"226424","G9675697",2,"2022"
"226422","G9649704",2,"2022"
"228379","G9649404",2,"2022"
"227725","G9649612",2,"2022"
"226424","G9649356",2,"2022"
"226423","G9657077",2,"2022"
"226423","G9657071",2,"2022"
"227070","G9669766",2,"2022"
"226425","G9675702",2,"2022"
"226424","G9675698",2,"2022"
"228377","S128038336",2,"2022"
"226422","G9649590",2,"2022"
"226422","G9649703",2,"2022"
"227077","G9644023",2,"2022"
"227070","G9669768",2,"2022"
"226423","G9657074",2,"2022"
"227725","G9649663",2,"2022"
"227725","G9649664",2,"2022"
"226422","G9649234",2,"2022"
"227723","S128040401",2,"2022"
"226422","G9657080",2,"2022"
"228379","G9649407",2,"2022"
"228379","G9649418",2,"2022"
"227072","G9649533",2,"2022"
"227068","G9668962",2,"2022"
"229025","G9657092",2,"2022"
"226422","G9649452",2,"2022"
"225771","G9649437",2,"2022"
"228380","S127793185",2,"2022"
"227719","G9648859",2,"2022"
"226422","G9649457",2,"2022"
"226428","S128358035",2,"2022"
"227073","G9649434",2,"2022"
"227072","G9649432",2,"2022"
"227078","S127862127",2,"2022"
"227725","S128035982",2,"2022"
"227078","G9649567",2,"2022"
"226424","G9649350",2,"2022"
"226424","G9675696",2,"2022"
"227068","G9668965",2,"2022"
"226422","G9649526",2,"2022"
"227069","G9648900",2,"2022"
"227078","G9649568",2,"2022"
"226422","G9657081",2,"2022"
"226422","G9657073",2,"2022"
"226423","G9657075",2,"2022"
"226425","G9675704",2,"2022"
"227723","S128233426",2,"2022"
"227069","G9648909",2,"2022"
"227069","G9648854",2,"2022"
"226422","G9649450",2,"2022"
"225771","G9649449",2,"2022"
"225769","G9649431",2,"2022"
"227068","G9668963",2,"2022"
"226428","S127553249",2,"2022"
"227722","S129754785",2,"2022"
"226423","G9657076",2,"2022"
"227070","G9669767",2,"2022"
"226422","G9649698",2,"2022"
"228379","G9649410",2,"2022"
"227069","S143783890",2,"2022"
"226424","G9649517",2,"2022"
"226425","S128501711",2,"2022"
"229677","G9649219",2,"2022"
"226419","G9649382",2,"2022"
"226419","G9649385",2,"2022"
"226419","G9649389",2,"2022"
"228375","G9657089",2,"2022"
"226424","G9649348",2,"2022"
"225774","G9649515",2,"2022"
"225768","G9649472",2,"2022"
"225771","G9649441",2,"2022"
"226424","G9649509",2,"2022"
"226422","S128046005",2,"2022"
"227078","G9644071",2,"2022"
"228379","G9649402",2,"2022"
"227724","G9657041",2,"2022"
"228375","G9657100",2,"2022"
"228378","G9648612",2,"2022"
"228378","G9648611",2,"2022"
"227070","G9669772",2,"2022"
"228379","G9649421",2,"2022"
"226422","G9648921",2,"2022"
"226422","G9649646",2,"2022"
"226419","G9649391",2,"2022"
"226419","G9649485",2,"2022"
"227719","G9648930",2,"2022"
"227723","S129367197",2,"2022"
"226419","G9649383",2,"2022"
"226422","G9657079",2,"2022"
"228375","G9657104",2,"2022"
"226423","G9649589",2,"2022"
"226422","G9649581",2,"2022"
"226424","G9649344",2,"2022"
"227724","G9657049",2,"2022"
"226419","G9649393",2,"2022"
"226424","G9649345",2,"2022"
"226419","G9649388",2,"2022"
"226424","G9649346",2,"2022"
"227719","G9649477",2,"2022"
"225771","G9649442",2,"2022"
"227070","G9669776",2,"2022"
"225771","G9649451",2,"2022"
"225771","G9649439",2,"2022"
"226424","G9649520",2,"2022"
"226424","G9649355",2,"2022"
"227072","G9649528",2,"2022"
"228375","G9657090",2,"2022"
"226422","G9649235",2,"2022"
"227070","G9666330",2,"2022"
"226422","G9648953",2,"2022"
"227719","G9648958",2,"2022"
"226424","G9649340",2,"2022"
"226425","G9675700",2,"2022"
"226422","G9649697",2,"2022"
"228379","G9648613",2,"2022"
"225771","G9649440",2,"2022"
"226422","G9649702",2,"2022"
"227077","G9644017",2,"2022"
"228379","S128040779",2,"2022"
"228379","G9649411",2,"2022"
"229678","G9652730",2,"2022"
"228375","G9657098",2,"2022"
"227724","G9657040",2,"2022"
"228376","G9657086",2,"2022"
"227069","G9648949",2,"2022"
"228376","G9657082",2,"2022"
"228375","G9657102",2,"2022"
"225769","G9649429",2,"2022"
"227070","G9669778",2,"2022"
"228377","G9648610",2,"2022"
"228378","S128034738",2,"2022"
"225771","G9649438",2,"2022"
"226422","G9649727",2,"2022"
"227719","G9649482",2,"2022"
"225769","G9649430",2,"2022"
"226422","G9649588",2,"2022"
"227719","G9649480",2,"2022"
"226419","G9649395",2,"2022"
"226422","G9649587",2,"2022"
"227723","G9649475",2,"2022"
"226425","G9675701",2,"2022"
"228377","G9648609",2,"2022"
"227069","G9669980",2,"2022"
"228376","G9657087",2,"2022"
"227078","G9644081",2,"2022"
"227078","G9649222",2,"2022"
"226422","G9649443",2,"2022"
"226422","G9649645",2,"2022"
"226419","G9649398",2,"2022"
"228379","G9649409",2,"2022"
"227723","G9649479",2,"2022"
"227078","S127794564",2,"2022"
"226424","G9649511",2,"2022"
"227078","G9649220",2,"2022"
"227723","G9649481",2,"2022"
"226428","S127794354",2,"2022"
"227078","G9644074",2,"2022"
"226428","S128424377",2,"2022"
"228375","G9657101",2,"2022"
"227077","G9644010",2,"2022"
"227078","S128358127",2,"2022"
"226422","G9649397",2,"2022"
"226422","G9649678",2,"2022"
"228376","G9657084",2,"2022"
"226425","G9674309",2,"2022"
"226419","G9649392",2,"2022"
"226424","G9649354",2,"2022"
"226423","G9649236",2,"2022"
"227070","G9669774",2,"2022"
"228379","G9649403",2,"2022"
"225771","G9649447",2,"2022"
"225770","G9649426",2,"2022"
"227077","G9644020",2,"2022"
"226422","S128047837",2,"2022"
"226423","G9649585",2,"2022"
"226422","G9649592",2,"2022"
"227077","G9644021",2,"2022"
"226424","G9649352",2,"2022"
"226424","G9649353",2,"2022"
"227077","G9644019",2,"2022"
"227078","G9649223",2,"2022"
"226424","G9649339",2,"2022"
"228379","G9656549",2,"2022"
"227077","G9648595",2,"2022"
"227078","G9644067",2,"2022"
"227726","G9649577",2,"2022"
"227725","G9649665",2,"2022"
"226419","G9649396",2,"2022"
"226423","G9649232",2,"2022"
"227078","G9644077",2,"2022"
"225771","G9649446",2,"2022"
"227078","G9644069",2,"2022"
"227078","G9644080",2,"2022"
"227070","G9669771",2,"2022"
"227078","G9644090",2,"2022"
"227724","G9657044",2,"2022"
"227077","G9648596",2,"2022"
"227078","G9644082",2,"2022"
"228375","G9657099",2,"2022"
"226428","G9644015",2,"2022"
"225769","G9649425",2,"2022"
"227725","G9649610",2,"2022"
"226424","G9649349",2,"2022"
"226428","G9644068",2,"2022"
"227070","S143783881",2,"2022"
"226428","G9648601",2,"2022"
"227720","G9648618",2,"2022"
"226424","G9649347",2,"2022"
"228375","G9657103",2,"2022"
"227077","G9644009",2,"2022"
"226428","S127553170",2,"2022"
"227077","G9644014",2,"2022"
"227725","G9649662",2,"2022"
"227070","S129347029",2,"2022"
"227078","G9644075",2,"2022"
"225769","G9649478",2,"2022"
"225771","G9649436",2,"2022"
"226419","G9649387",2,"2022"
"228375","G9657091",2,"2022"
"225769","G9649427",2,"2022"
"227078","G9649221",2,"2022"
"227077","G9644016",2,"2022"
"225771","G9649445",2,"2022"
"227077","G9644012",2,"2022"
"228379","G9649406",2,"2022"
"227070","G9669783",2,"2022"
"226424","G9649351",2,"2022"
"228376","G9657085",2,"2022"
"227724","G9657048",2,"2022"
"227078","G9648602",2,"2022"
"226422","G9648924",2,"2022"
"227724","G9657039",2,"2022"
"226422","G9649647",2,"2022"
"227077","G9644018",2,"2022"
"227070","G9669775",2,"2022"
"226428","S128424362",2,"2022"
"227724","G9657046",2,"2022"
"228375","G9657088",2,"2022"
"225769","G9649424",2,"2022"
"227069","G9648922",2,"2022"
"227077","G9648597",2,"2022"
"227726","G9649579",2,"2022"
"226419","G9649384",2,"2022"
